scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,multimodal_gap,unsafe_mode_count,unsafe_probability_mass,severity_weighted_risk,top1_event,worst_case_event,ground_truth_event,mode_min_distances
00010486-9a07-48ae-b493-cf4545855937,77544,6,4,0.3731001317501068,17.12910776585952,0,0.011052250862121582,17.126779253743834,17.137973409870547,0.0023285121156852995,0,0.0,0.0,False,False,False,"[17.126779253743834, 17.128580686917825, 17.128577576414862, 17.12976718560846, 17.12910776585952, 17.129855611029313]"
00062a32-8d6d-4449-9948-6fedac67bfcd,21361,6,3,0.3755089342594147,10.971450247782645,1,0.09243347495794296,10.96309097463087,11.417657629336146,0.008359273151775426,0,0.0,0.0,False,False,False,"[11.052550124732294, 10.96309097463087, 10.981755626698996, 10.971450247782645, 10.96542539776361, 10.993548129420308]"
0006ca28-fcbb-4ae2-9d9e-951fa3b41c1c,62021,6,2,0.4142039716243744,20.607024708166275,5,0.0016524329548701644,15.606332468210049,20.724609311727292,5.000692239956226,0,0.0,0.0,False,False,False,"[20.829084619739394, 20.335414711222246, 20.607024708166275, 18.64095803970127, 19.634205855257708, 15.606332468210049]"
0007df76-c9a2-47aa-83bf-3b2b414109c9,79739,6,4,0.2818070650100708,9.466077683197788,5,0.06522748619318008,9.465920961451571,9.467472996304922,0.00015672174621705892,0,0.0,0.0,False,False,False,"[9.471209894445352, 9.466214256703974, 9.46783942484374, 9.466092892957443, 9.466077683197788, 9.465920961451571]"
0015197d-b916-43b6-bcaa-8a7d90d7b87d,26943,6,2,0.6046013832092285,11.83605793696525,0,0.001281424192711711,8.937446739339855,15.367578208782547,2.898611197625396,0,0.0,0.0,False,False,False,"[8.937446739339855, 13.768918692443501, 11.83605793696525, 15.70910338392642, 14.922638330888951, 15.872856110152515]"
00170a57-eb8a-4947-8b7d-7b12af7af2db,157474,6,1,0.5317715406417847,3.4270362425625023,0,0.0007878370233811438,3.2614177633511874,3.362151129964027,0.1656184792113149,0,0.0,0.0,False,False,False,"[3.2614177633511874, 3.4270362425625023, 3.3158326927952047, 3.441020272786941, 3.4373883402635697, 3.440555783510179]"
001749f1-bc1c-47fb-a13f-9ab1f2c050a8,7361,6,1,0.2648898959159851,3.3171304893715607,5,0.024044949561357498,0.4480973718285185,3.40640844842747,2.8690331175430424,1,0.024044949561357498,0.06136036997987891,False,True,False,"[3.2573202753879453, 3.3171304893715607, 3.2982021752010557, 3.328113143971418, 3.324684119457237, 0.4480973718285185]"
00190202-a988-4f35-96b5-876869b4e0a3,147327,6,0,0.4628504514694214,8.30623984742856,0,0.4628504514694214,8.30623984742856,8.33376100675116,0.0,0,0.0,0.0,False,False,False,"[8.30623984742856, 8.333988369580652, 8.394734127727933, 8.391775167456135, 8.442132111835003, 8.409316547511244]"
00195499-be19-4cfb-867a-f6a78c43f51c,52958,6,2,0.22942043840885162,3.403850935477123,5,0.07729115337133408,3.33868327363696,3.694961345674319,0.06516766184016332,0,0.0,0.0,False,False,False,"[3.496205461304991, 3.4004432985278537, 3.403850935477123, 3.35478985172341, 3.376463828703865, 3.33868327363696]"
001ce108-22b2-4e40-bcf3-40d22732a8c3,192411,6,3,0.2858017385005951,18.396278705008168,5,0.15697599947452545,16.778166389947156,18.237195114766635,1.618112315061012,0,0.0,0.0,False,False,False,"[23.26199458524831, 21.01581003894672, 22.398009696310474, 18.396278705008168, 19.725625056285548, 16.778166389947156]"
001d7c9e-4f80-4d1d-9ad9-5b6432c4fb36,6857,6,1,0.379716157913208,14.210587093506392,0,0.11850546300411224,11.000884315859116,12.416532912856697,3.2097027776472764,0,0.0,0.0,False,False,False,"[11.000884315859116, 14.210587093506392, 13.2310535086564, 14.845587350167808, 14.822011798932701, 15.526959655617542]"
001e7a56-f046-4f05-bd8f-ddf320079eae,128381,6,0,0.4228048026561737,70.51764305280915,4,0.09832008183002472,70.49719445802393,70.49403905395825,0.020448594785221985,0,0.0,0.0,False,False,False,"[70.51764305280915, 70.50635204680292, 70.51239553585403, 70.51459928758747, 70.49719445802393, 70.5128173527795]"
001f9701-34f9-4811-bcbb-8cf1a412fb0e,111399,6,4,0.23581278324127197,7.187305577385192,5,0.09554721415042877,5.885145777436397,6.677872054417642,1.3021597999487957,0,0.0,0.0,False,False,False,"[10.256424149861582, 7.894667714613263, 8.77612411677723, 6.56628605104548, 7.187305577385192, 5.885145777436397]"
00226ff5-0ee6-43b7-8568-ffd0f357db91,25627,6,0,0.2784244120121002,14.900658820650712,5,0.0061574471183121204,12.999659684688895,12.990370059018108,1.9009991359618166,0,0.0,0.0,False,False,False,"[14.900658820650712, 13.972443311358868, 14.311498888371558, 13.369922129840111, 13.624517365269451, 12.999659684688895]"
00230ccd-4922-4f8c-b67f-ba70d0db22d3,79514,6,2,0.33502084016799927,40.67626449413668,0,0.1484818011522293,40.19058872488509,40.06084239419795,0.4856757692515927,0,0.0,0.0,False,False,False,"[40.19058872488509, 40.83640821137085, 40.67626449413668, 41.1131454190074, 40.986304467871314, 41.28048401843145]"
0028b424-9a0a-4b3e-a59e-0fc183c02095,29677,6,2,0.31649333238601685,12.988121116626221,5,0.021387184038758278,8.843458625792218,13.824410365259626,4.144662490834003,0,0.0,0.0,False,False,False,"[14.53253722898596, 11.858825952337545, 12.988121116626221, 9.931656639963927, 10.828978118206654, 8.843458625792218]"
002ba35d-be70-4ce4-b15a-01a28e0ae801,124980,6,4,0.36860862374305725,4.480138749287612,1,0.19514083862304688,4.1865123690126715,4.360785072703967,0.29362638027494015,0,0.0,0.0,False,False,False,"[4.539547838496506, 4.1865123690126715, 4.667265005014117, 5.050461671799399, 4.480138749287612, 4.776485508822214]"
003363ad-fa78-45f9-a8d7-716f4ea6d586,28412,6,2,0.2422545999288559,31.213937605182966,5,0.09059522300958633,29.567326054003743,31.21388845613369,1.6466115511792232,0,0.0,0.0,False,False,False,"[31.21496113036762, 31.211014524324213, 31.213937605182966, 31.014987314428588, 31.209991009126373, 29.567326054003743]"
