artifact_file,scenario_id,target_actor_id,num_modes,prediction_steps,ego_future_steps,target_future_steps,probability_sum,joint_valid_steps,status,notes
7f47ce01-8b58-4189-882e-e6ce63de02ee.npz,7f47ce01-8b58-4189-882e-e6ce63de02ee,94784,6,60,60,60,1.0000000409781933,60,pass,
7f5033b8-21fe-49e1-9564-09beb06f6d58.npz,7f5033b8-21fe-49e1-9564-09beb06f6d58,86896,6,60,60,60,0.9999999711290002,60,pass,
7f515232-8a73-4bdb-b9cb-c38c9d7ac4ad.npz,7f515232-8a73-4bdb-b9cb-c38c9d7ac4ad,8344,6,60,60,60,0.9999999209831003,60,pass,
7f52cc68-1e33-48f2-8ff4-0cfc66f7d901.npz,7f52cc68-1e33-48f2-8ff4-0cfc66f7d901,168328,6,60,60,60,1.0000000223517418,60,pass,
7f56ddd8-15d0-440e-ab73-6868f11ef914.npz,7f56ddd8-15d0-440e-ab73-6868f11ef914,36757,6,60,60,60,0.9999999810461304,60,pass,
7f62c99e-ae90-4d9b-b4c9-8bfefa420584.npz,7f62c99e-ae90-4d9b-b4c9-8bfefa420584,242897,6,60,60,60,1.0,60,pass,
7f65f77f-5f0d-4045-9215-e23a05b6660e.npz,7f65f77f-5f0d-4045-9215-e23a05b6660e,12847,6,60,60,60,0.9999999413266778,60,pass,
7f6a4027-0f91-48b2-a6d1-d74030213cf6.npz,7f6a4027-0f91-48b2-a6d1-d74030213cf6,50614,6,60,60,60,1.0000000484287739,60,pass,
7f727412-2520-4d93-9e56-c5fe9fc5c5d8.npz,7f727412-2520-4d93-9e56-c5fe9fc5c5d8,1486,6,60,60,60,1.0000000204890966,60,pass,
7f738b85-5e76-41b7-a25b-edfa5b45d72f.npz,7f738b85-5e76-41b7-a25b-edfa5b45d72f,82380,6,60,60,60,1.0000000782310963,60,pass,
7f7b862a-8546-40bf-be6f-a4739185f8fd.npz,7f7b862a-8546-40bf-be6f-a4739185f8fd,14969,6,60,60,60,0.9999999793217285,60,pass,
7f810696-7e60-439b-aa34-4587cb9e4498.npz,7f810696-7e60-439b-aa34-4587cb9e4498,53432,6,60,60,60,1.0000000639120117,60,pass,
7f83ae93-960f-431d-914f-d37ab504ba86.npz,7f83ae93-960f-431d-914f-d37ab504ba86,50297,6,60,60,60,1.0000000639120117,60,pass,
7f88f3e5-4716-4884-9d76-bd303d957734.npz,7f88f3e5-4716-4884-9d76-bd303d957734,51944,6,60,60,60,1.0000000435279617,60,pass,
7f8dac88-e60f-4f2e-a8c7-4906b235287d.npz,7f8dac88-e60f-4f2e-a8c7-4906b235287d,55617,6,60,60,60,1.0000000246800482,60,pass,
7f9c2b30-e9ed-4bcf-b4d4-8612b6c24ee1.npz,7f9c2b30-e9ed-4bcf-b4d4-8612b6c24ee1,67824,6,60,60,60,1.0000000517029548,60,pass,
7f9e7765-9f51-48d2-9e9b-9b71ecbd561b.npz,7f9e7765-9f51-48d2-9e9b-9b71ecbd561b,235575,6,60,60,60,0.9999999366700649,60,pass,
7f9f6873-ea9e-4ac8-bb3c-05e25cc01380.npz,7f9f6873-ea9e-4ac8-bb3c-05e25cc01380,40484,6,60,60,60,1.0000000400468707,60,pass,
7faf8fe7-2446-49b3-943f-455d29c683a7.npz,7faf8fe7-2446-49b3-943f-455d29c683a7,87927,6,60,60,60,0.9999999366700649,60,pass,
7fbdc721-eb13-498b-bca0-3284fec81a90.npz,7fbdc721-eb13-498b-bca0-3284fec81a90,37226,6,60,60,60,0.9999999552965164,60,pass,
7fbfb68a-1117-4256-9711-b0ddabeeb77e.npz,7fbfb68a-1117-4256-9711-b0ddabeeb77e,101295,6,60,60,60,1.0,60,pass,
7fc507b4-cb05-46c9-b78d-e288eb64c1a5.npz,7fc507b4-cb05-46c9-b78d-e288eb64c1a5,92429,6,60,60,60,1.0000000035934136,60,pass,
7fc63d8a-fc84-4c22-aacc-21c3b9808274.npz,7fc63d8a-fc84-4c22-aacc-21c3b9808274,27658,6,60,60,60,0.9999999841675162,60,pass,
7fca4179-3120-43f1-9ee8-2a03e49be6f3.npz,7fca4179-3120-43f1-9ee8-2a03e49be6f3,65065,6,60,60,60,1.0000000124673534,60,pass,
7fd0b6c2-9059-4149-b3d2-2d05cc53aaf2.npz,7fd0b6c2-9059-4149-b3d2-2d05cc53aaf2,24627,6,60,60,60,0.9999999776482582,60,pass,
7fe5f308-e71a-4637-8383-880f0c9e1830.npz,7fe5f308-e71a-4637-8383-880f0c9e1830,205910,6,60,60,60,1.0000000298023224,60,pass,
7fe69d88-031a-4b1d-8540-3d722adf8398.npz,7fe69d88-031a-4b1d-8540-3d722adf8398,33547,6,60,60,60,1.0000000074505806,60,pass,
7fe76efa-63ac-4f59-9ac9-677b73e144da.npz,7fe76efa-63ac-4f59-9ac9-677b73e144da,392,6,60,60,60,1.0000000367872417,60,pass,
7fe7c910-a3e0-4724-af8b-9ec789614bd1.npz,7fe7c910-a3e0-4724-af8b-9ec789614bd1,102535,6,60,60,60,1.0000000602740329,60,pass,
7febf542-9178-4142-8c67-455bbdd78ab0.npz,7febf542-9178-4142-8c67-455bbdd78ab0,55416,6,60,60,60,1.0000000298023224,60,pass,
7ffabb67-0e88-4fe1-8b11-238c7592ec47.npz,7ffabb67-0e88-4fe1-8b11-238c7592ec47,32919,6,60,60,60,1.000000026077032,60,pass,
7ffc3d99-3b94-4f4a-85f2-b6e7a7c689f4.npz,7ffc3d99-3b94-4f4a-85f2-b6e7a7c689f4,7197,6,60,60,60,1.0000000037252903,60,pass,
8003683e-3ba2-4223-9947-e0a11742b284.npz,8003683e-3ba2-4223-9947-e0a11742b284,8367,6,60,60,60,0.9999999478459358,60,pass,
80078dd0-a7d0-4e42-b7d3-d2cc362e1dca.npz,80078dd0-a7d0-4e42-b7d3-d2cc362e1dca,65194,6,60,60,60,1.0000000720610842,60,pass,
8008be29-8a78-4be8-a5a0-5a6946724515.npz,8008be29-8a78-4be8-a5a0-5a6946724515,119761,6,60,60,60,0.9999999877618393,60,pass,
8008dc0c-5578-4804-88bf-a79332f11edf.npz,8008dc0c-5578-4804-88bf-a79332f11edf,66365,6,60,60,60,1.000000033296601,60,pass,
8008ddf6-9259-467b-945c-edca4424b8cf.npz,8008ddf6-9259-467b-945c-edca4424b8cf,100877,6,60,60,60,0.9999999618157744,60,pass,
801079a7-b7cd-4b03-85bc-a59a4650df16.npz,801079a7-b7cd-4b03-85bc-a59a4650df16,101401,6,60,60,60,1.000000013038516,60,pass,
8019941c-2dd6-45bd-a5a1-8c816b897f93.npz,8019941c-2dd6-45bd-a5a1-8c816b897f93,48268,6,60,60,60,1.000000098196324,60,pass,
801ba561-56fd-4dad-ac57-340040cd6208.npz,801ba561-56fd-4dad-ac57-340040cd6208,33264,6,60,60,60,1.0000000447034836,60,pass,
801ef5ee-3091-422e-8261-eb07b55b459c.npz,801ef5ee-3091-422e-8261-eb07b55b459c,26343,6,60,60,60,0.999999997598934,60,pass,
80210ba8-ce7b-4d70-854b-c4dcad24504f.npz,80210ba8-ce7b-4d70-854b-c4dcad24504f,84170,6,60,60,60,1.0,60,pass,
802dbcae-12a4-4625-b8a6-b24ab8f68520.npz,802dbcae-12a4-4625-b8a6-b24ab8f68520,173788,6,60,60,60,0.9999999701976776,60,pass,
8035cc90-0628-4b9f-b4bf-71aa8b6a3a82.npz,8035cc90-0628-4b9f-b4bf-71aa8b6a3a82,111759,6,60,60,60,0.9999999739229679,60,pass,
8045e252-d930-4fb0-9bc5-112d3c304551.npz,8045e252-d930-4fb0-9bc5-112d3c304551,153598,6,60,60,60,0.999999956227839,60,pass,
8052a1ab-bdf8-4e0e-97a5-048304655cf2.npz,8052a1ab-bdf8-4e0e-97a5-048304655cf2,46011,6,60,60,60,1.0000000083819032,60,pass,
8054af91-9f2c-4ad3-a5d9-3117447c0800.npz,8054af91-9f2c-4ad3-a5d9-3117447c0800,201287,6,60,60,60,1.0000000554136932,60,pass,
805c7d84-089e-4cc5-b4f1-fad897a04608.npz,805c7d84-089e-4cc5-b4f1-fad897a04608,131260,6,60,60,60,1.0000000181607902,60,pass,
8067adbd-62a8-405f-b2b1-ca4b2cfd1ba8.npz,8067adbd-62a8-405f-b2b1-ca4b2cfd1ba8,84469,6,60,60,60,1.0000000298023224,60,pass,
8069ee48-0d31-41e1-ae78-8646c91eef83.npz,8069ee48-0d31-41e1-ae78-8646c91eef83,3127,6,60,60,60,1.000000024214387,60,pass,
807d3a5d-d9a1-42d2-b91d-ea6c764286bc.npz,807d3a5d-d9a1-42d2-b91d-ea6c764286bc,77607,6,60,60,60,0.9999999543651938,60,pass,
807e9df5-38a4-459a-a14d-81f86b6aa130.npz,807e9df5-38a4-459a-a14d-81f86b6aa130,176716,6,60,60,60,0.9999999776482582,60,pass,
8080e43c-a5c6-41fd-a584-1abc23e1b704.npz,8080e43c-a5c6-41fd-a584-1abc23e1b704,62030,6,60,60,60,1.0000000167638063,60,pass,
808f1215-db06-4d1d-b0cf-3d88497c8821.npz,808f1215-db06-4d1d-b0cf-3d88497c8821,177782,6,60,60,60,0.9999999757856131,60,pass,
809a1a26-272b-4163-b44f-584cbabca02c.npz,809a1a26-272b-4163-b44f-584cbabca02c,1466,6,60,60,60,1.000000033299557,60,pass,
80a14408-ec74-4b44-92aa-7d6e00963594.npz,80a14408-ec74-4b44-92aa-7d6e00963594,18381,6,60,60,60,0.9999999422580004,60,pass,
80a4377d-233e-4dca-8e1f-58c3105a4109.npz,80a4377d-233e-4dca-8e1f-58c3105a4109,55507,6,60,60,60,0.9999999916180968,60,pass,
80a72c8d-1328-4062-881e-a62a73432f2b.npz,80a72c8d-1328-4062-881e-a62a73432f2b,220664,6,60,60,60,0.9999999045394361,60,pass,
80a97ed8-57ee-4fae-bca5-5a30531b96d5.npz,80a97ed8-57ee-4fae-bca5-5a30531b96d5,144329,6,60,60,60,1.0000000335276127,60,pass,
80aa26f7-ceee-466a-b2db-46fc03d51eb8.npz,80aa26f7-ceee-466a-b2db-46fc03d51eb8,219025,6,60,60,60,1.000000013038516,60,pass,
80ac63e1-3a47-4323-9784-6b42784b78b4.npz,80ac63e1-3a47-4323-9784-6b42784b78b4,57713,6,60,60,60,0.9999999655410647,60,pass,
80af241f-6a93-4708-a85c-dbed024578a9.npz,80af241f-6a93-4708-a85c-dbed024578a9,142671,6,60,60,60,0.999999966181349,60,pass,
80c4536e-b984-49e8-b7d3-820d8d026c08.npz,80c4536e-b984-49e8-b7d3-820d8d026c08,47175,6,60,60,60,0.9999999888241291,60,pass,
80c4ac77-d720-44d6-9fa6-b918f2777bae.npz,80c4ac77-d720-44d6-9fa6-b918f2777bae,36050,6,60,60,60,0.9999999273568392,60,pass,
80c847ce-66eb-4a08-bae5-71b682a4e188.npz,80c847ce-66eb-4a08-bae5-71b682a4e188,11569,6,60,60,60,0.9999999944702722,60,pass,
80d9ef63-363b-47fc-9221-b8294efe3c78.npz,80d9ef63-363b-47fc-9221-b8294efe3c78,8945,6,60,60,60,0.9999999720603228,60,pass,
80dd8aa2-8300-4af1-8f53-77b65f40b3b5.npz,80dd8aa2-8300-4af1-8f53-77b65f40b3b5,115598,6,60,60,60,1.000000043772161,60,pass,
80e52953-57b4-47e1-ac77-d9ed69e13248.npz,80e52953-57b4-47e1-ac77-d9ed69e13248,88109,6,60,60,60,1.000000024214387,60,pass,
80e7336b-a4b2-4574-a7ef-6a58ce6691a3.npz,80e7336b-a4b2-4574-a7ef-6a58ce6691a3,166184,6,60,60,60,0.999999975461833,60,pass,
80eab042-3cc7-4665-9fdb-161e6a7c4754.npz,80eab042-3cc7-4665-9fdb-161e6a7c4754,175830,6,60,60,60,1.0000000167638063,60,pass,
80edcfe6-965d-4f6e-8702-b61c02f52a1d.npz,80edcfe6-965d-4f6e-8702-b61c02f52a1d,117627,6,60,60,60,1.0000000735744834,60,pass,
80f6d057-32db-4c71-ba5b-ce584f703476.npz,80f6d057-32db-4c71-ba5b-ce584f703476,82553,6,60,60,60,1.0000001080990444,60,pass,
8114e2f2-7693-49f5-84c4-04a24fbd6e44.npz,8114e2f2-7693-49f5-84c4-04a24fbd6e44,80770,6,60,60,60,0.9999999683350325,60,pass,
811f09a5-379c-435b-b656-beadb7f21b3a.npz,811f09a5-379c-435b-b656-beadb7f21b3a,16838,6,60,60,60,1.0000000479631126,60,pass,
8127782e-cd99-426c-b289-e363eba64fa5.npz,8127782e-cd99-426c-b289-e363eba64fa5,7137,6,60,60,60,0.9999999962747097,60,pass,
812894e4-4eeb-4c03-addd-65d97f322454.npz,812894e4-4eeb-4c03-addd-65d97f322454,7715,6,60,60,60,1.0000000279396772,60,pass,
813087b6-f207-450d-a2fd-a8acd07d90a2.npz,813087b6-f207-450d-a2fd-a8acd07d90a2,19403,6,60,60,60,1.000000000698492,60,pass,
81393ab3-e66f-403c-ba75-8f220365979f.npz,81393ab3-e66f-403c-ba75-8f220365979f,116208,6,60,60,60,1.0,60,pass,
813b492a-3515-431c-8789-dcb1c8c675a9.npz,813b492a-3515-431c-8789-dcb1c8c675a9,172963,6,60,60,60,0.9999999483115971,60,pass,
813e7661-408b-4d17-b8a2-c05bce879480.npz,813e7661-408b-4d17-b8a2-c05bce879480,56289,6,60,60,60,1.0000000447034836,60,pass,
8141027e-1620-4b07-b4ec-871aa1b2a580.npz,8141027e-1620-4b07-b4ec-871aa1b2a580,98342,6,60,60,60,1.0000000186264515,60,pass,
81483806-2cd6-45aa-b384-d3a42eab9893.npz,81483806-2cd6-45aa-b384-d3a42eab9893,50350,6,60,60,60,1.0000000847503543,60,pass,
814886ee-8415-46a8-a981-e628515a1fc9.npz,814886ee-8415-46a8-a981-e628515a1fc9,7381,6,60,60,60,0.9999999720603228,60,pass,
8148b5c4-f6db-48ac-b39c-8c7d3298e8aa.npz,8148b5c4-f6db-48ac-b39c-8c7d3298e8aa,6146,6,60,60,60,0.9999999718274921,60,pass,
814dc1e2-5682-4560-bc19-8b413215cb49.npz,814dc1e2-5682-4560-bc19-8b413215cb49,18801,6,60,60,60,1.0000000456348062,60,pass,
814ec106-f864-48e9-b73a-cb0a8dcd13a1.npz,814ec106-f864-48e9-b73a-cb0a8dcd13a1,73280,6,60,60,60,0.9999999655410647,60,pass,
815258b6-c351-47be-a091-9cec54d198f0.npz,815258b6-c351-47be-a091-9cec54d198f0,36192,6,60,60,60,1.0000000266475126,60,pass,
815ccb7e-9746-464d-901b-8b852e3775d8.npz,815ccb7e-9746-464d-901b-8b852e3775d8,27582,6,60,60,60,1.0000000409781933,60,pass,
81651379-76a9-41f9-b06d-264de1ac98aa.npz,81651379-76a9-41f9-b06d-264de1ac98aa,88875,6,60,60,60,1.0000000204890966,60,pass,
816b4523-1548-4407-9e2d-ab53f23406cd.npz,816b4523-1548-4407-9e2d-ab53f23406cd,8527,6,60,60,60,0.9999999740332086,60,pass,
817254e0-3afa-4a56-a785-7470a7c1fc02.npz,817254e0-3afa-4a56-a785-7470a7c1fc02,20273,6,60,60,60,0.9999999543651938,60,pass,
8175ddbe-7e33-4e2c-9caa-8ea1a6f60565.npz,8175ddbe-7e33-4e2c-9caa-8ea1a6f60565,29519,6,60,60,60,1.000000026077032,60,pass,
81829286-073f-498d-acc9-b44dab448f4e.npz,81829286-073f-498d-acc9-b44dab448f4e,69616,6,60,60,60,1.0000000070613169,60,pass,
8184be0f-0f44-4482-a03b-528dcb3fc18d.npz,8184be0f-0f44-4482-a03b-528dcb3fc18d,24721,6,60,60,60,0.9999999664723873,60,pass,
8195475c-5b29-486e-b4ea-306fa80a25ba.npz,8195475c-5b29-486e-b4ea-306fa80a25ba,125228,6,60,60,60,1.0000000223517418,60,pass,
81977fe7-92c3-48af-b30a-d4372f7a5080.npz,81977fe7-92c3-48af-b30a-d4372f7a5080,25598,6,60,60,60,0.9999999462161213,60,pass,
81b0df4e-c7d5-44d3-9369-1bd2562ef019.npz,81b0df4e-c7d5-44d3-9369-1bd2562ef019,22140,6,60,60,60,0.9999999439914973,60,pass,
81b42fcf-25ef-4431-84d1-17a42e4b23f5.npz,81b42fcf-25ef-4431-84d1-17a42e4b23f5,142717,6,60,60,60,0.9999999688006938,60,pass,
81bcdd00-f570-40ac-81a3-d90dd8b7074b.npz,81bcdd00-f570-40ac-81a3-d90dd8b7074b,66787,6,60,60,60,0.9999999813735485,60,pass,
81bce7d8-722c-403b-937d-5b664107a6e1.npz,81bce7d8-722c-403b-937d-5b664107a6e1,4531,6,60,60,60,0.9999999664723873,60,pass,
81c17dee-dfb8-42c9-b2e8-0f17e0e2c143.npz,81c17dee-dfb8-42c9-b2e8-0f17e0e2c143,17162,6,60,60,60,1.0000000521540642,60,pass,
81c19bc3-6736-4780-84c9-f38d56f6e31d.npz,81c19bc3-6736-4780-84c9-f38d56f6e31d,22331,6,60,60,60,0.9999999916180968,60,pass,
81cf8c79-b972-4a4d-994b-cc36e4878e25.npz,81cf8c79-b972-4a4d-994b-cc36e4878e25,32731,6,60,60,60,1.000000018364517,60,pass,
81db736d-9e8a-40d9-bcd7-0b8fa4152257.npz,81db736d-9e8a-40d9-bcd7-0b8fa4152257,239,6,60,60,60,1.0000000074505806,60,pass,
81e092fb-8f8a-424f-92f8-0b06581a29e0.npz,81e092fb-8f8a-424f-92f8-0b06581a29e0,92051,6,60,60,60,1.0000000142026693,60,pass,
81ec9fe7-6555-47cb-9e82-39f5a4f4e93c.npz,81ec9fe7-6555-47cb-9e82-39f5a4f4e93c,14243,6,60,60,60,0.999999986262992,60,pass,
81f2c4d5-ac5d-450e-b2fa-a11cc8980200.npz,81f2c4d5-ac5d-450e-b2fa-a11cc8980200,58783,6,60,60,60,0.9999999701976776,60,pass,
81f61408-f531-4ed6-90dd-64346c78db8c.npz,81f61408-f531-4ed6-90dd-64346c78db8c,574,6,60,60,60,0.9999999608844519,60,pass,
81f7e294-cd9a-43b5-9896-f6c91c2b0b9b.npz,81f7e294-cd9a-43b5-9896-f6c91c2b0b9b,9140,6,60,60,60,1.0000001043081284,60,pass,
81fb83de-cdfa-4a9f-be1f-ee47c21a7e74.npz,81fb83de-cdfa-4a9f-be1f-ee47c21a7e74,89335,6,60,60,60,0.999999969266355,60,pass,
81fd7cb8-02c0-46b8-81f2-68545cbd3880.npz,81fd7cb8-02c0-46b8-81f2-68545cbd3880,15225,6,60,60,60,1.0000000326544978,60,pass,
81ff98ec-7dd4-49c1-a7e4-f1228e1606e1.npz,81ff98ec-7dd4-49c1-a7e4-f1228e1606e1,103822,6,60,60,60,1.0000000356230885,60,pass,
821c799f-0fdd-44f7-9f47-43562cd6da7d.npz,821c799f-0fdd-44f7-9f47-43562cd6da7d,36993,6,60,60,60,0.9999999890260369,60,pass,
822b0381-58dd-4202-b206-151e8bab4565.npz,822b0381-58dd-4202-b206-151e8bab4565,99784,6,60,60,60,0.9999999683350325,60,pass,
822f5382-2253-462f-a85e-cf8052b90f42.npz,822f5382-2253-462f-a85e-cf8052b90f42,59144,6,60,60,60,0.9999999776482582,60,pass,
82394125-b920-4137-a9e2-84c9b9e288d5.npz,82394125-b920-4137-a9e2-84c9b9e288d5,16277,6,60,60,60,1.0,60,pass,
8243f347-3080-4d4a-8dc7-c8d6f3014126.npz,8243f347-3080-4d4a-8dc7-c8d6f3014126,221005,6,60,60,60,0.9999999900719558,60,pass,
82462d07-55dd-47ea-b9f2-22361d9dc5c7.npz,82462d07-55dd-47ea-b9f2-22361d9dc5c7,33586,6,60,60,60,0.9999999678693712,60,pass,
82542cac-635b-4016-a4bf-292d583baca6.npz,82542cac-635b-4016-a4bf-292d583baca6,16120,6,60,60,60,1.0000000211875886,60,pass,
825555a9-6adb-4980-8cf9-94a817f32e3b.npz,825555a9-6adb-4980-8cf9-94a817f32e3b,191937,6,60,60,60,1.0000000321633706,60,pass,
825c43f8-924e-4fb7-9d32-6a35385eb496.npz,825c43f8-924e-4fb7-9d32-6a35385eb496,50360,6,60,60,60,1.000000067986548,60,pass,
8263d777-0fb6-4555-89db-6921fc7d4b82.npz,8263d777-0fb6-4555-89db-6921fc7d4b82,73847,6,60,60,60,0.9999999813735485,60,pass,
826ace38-5334-4cf6-a6b3-05053fdc14a4.npz,826ace38-5334-4cf6-a6b3-05053fdc14a4,75944,6,60,60,60,1.0000000344589353,60,pass,
826debeb-35a0-49b0-8cb8-ba232e0dda2c.npz,826debeb-35a0-49b0-8cb8-ba232e0dda2c,39170,6,60,60,60,0.9999999632127583,60,pass,
827135e3-1704-4084-9c92-01136dc5d8e8.npz,827135e3-1704-4084-9c92-01136dc5d8e8,22822,6,60,60,60,1.000000024214387,60,pass,
8274b0ac-6caf-4fa8-b28c-6d30936a726a.npz,8274b0ac-6caf-4fa8-b28c-6d30936a726a,12211,6,60,60,60,1.0000000856816769,60,pass,
8283cb60-93f8-4042-a4ed-aa7a4dffbd04.npz,8283cb60-93f8-4042-a4ed-aa7a4dffbd04,52495,6,60,60,60,1.0000000223517418,60,pass,
828d49d1-158b-4f1b-a551-e79d96566a1f.npz,828d49d1-158b-4f1b-a551-e79d96566a1f,26318,6,60,60,60,0.9999999939464033,60,pass,
828d532c-866e-4e25-a6a5-defd15a1bcf9.npz,828d532c-866e-4e25-a6a5-defd15a1bcf9,37294,6,60,60,60,1.0000000055879354,60,pass,
828f4063-81ce-4059-8136-ed583cbcb85b.npz,828f4063-81ce-4059-8136-ed583cbcb85b,31072,6,60,60,60,0.9999999910360202,60,pass,
829570cb-45f4-4509-a6f7-6a0959903aed.npz,829570cb-45f4-4509-a6f7-6a0959903aed,42000,6,60,60,60,0.9999999739229679,60,pass,
82981cc6-e116-4d3d-bc3f-a2bb1683ad0b.npz,82981cc6-e116-4d3d-bc3f-a2bb1683ad0b,2240,6,60,60,60,1.0000000268919393,60,pass,
829cb5f8-518c-4d2a-b0e9-762a1e6c6f50.npz,829cb5f8-518c-4d2a-b0e9-762a1e6c6f50,27674,6,60,60,60,1.0000000409781933,60,pass,
829d8dc4-4f75-4464-b5c0-887d51cab1c4.npz,829d8dc4-4f75-4464-b5c0-887d51cab1c4,82135,6,60,60,60,1.0000000484287739,60,pass,
82a68695-2855-4e0e-8fc3-1cf7eb50b722.npz,82a68695-2855-4e0e-8fc3-1cf7eb50b722,29570,6,60,60,60,1.0000000161562639,60,pass,
82a9089e-16bf-4f07-864a-84000709db83.npz,82a9089e-16bf-4f07-864a-84000709db83,27313,6,60,60,60,0.9999999697320163,60,pass,
82abdf5a-7ea5-416b-a688-10de31e78927.npz,82abdf5a-7ea5-416b-a688-10de31e78927,106444,6,60,60,60,1.0000000240706868,60,pass,
82aead00-c5da-47d5-b492-748d597cef75.npz,82aead00-c5da-47d5-b492-748d597cef75,8332,6,60,60,60,0.9999999973078957,60,pass,
82b73164-6375-4c33-832f-a7df8d86c356.npz,82b73164-6375-4c33-832f-a7df8d86c356,38972,6,60,60,60,1.0000000358995749,60,pass,
82c0972a-feb9-4dba-9d6c-dc32bc80e924.npz,82c0972a-feb9-4dba-9d6c-dc32bc80e924,164695,6,60,60,60,1.0000000272411853,60,pass,
82c451cb-8b4d-405f-a3ce-05b7310d8ac8.npz,82c451cb-8b4d-405f-a3ce-05b7310d8ac8,63881,6,60,60,60,0.9999999992892299,60,pass,
82d1fbcc-d40b-47bd-8f4b-fa7a87e0cbd9.npz,82d1fbcc-d40b-47bd-8f4b-fa7a87e0cbd9,196045,6,60,60,60,1.000000110361725,60,pass,
82d2a3d1-aa4e-455e-8315-3f9435df4534.npz,82d2a3d1-aa4e-455e-8315-3f9435df4534,2526,6,60,60,60,1.0000000121071935,60,pass,
82e59ffe-b74e-469f-8e43-d9963662eac5.npz,82e59ffe-b74e-469f-8e43-d9963662eac5,53153,6,60,60,60,0.9999999739229679,60,pass,
82e71ec4-ace0-4cfa-bce7-95319485198f.npz,82e71ec4-ace0-4cfa-bce7-95319485198f,102952,6,60,60,60,0.9999999832361937,60,pass,
82fae949-9a93-4265-aa4c-c867858ad730.npz,82fae949-9a93-4265-aa4c-c867858ad730,13951,6,60,60,60,0.999999962747097,60,pass,
82fd38bd-1a6f-431a-a0f8-1d8694f19d5f.npz,82fd38bd-1a6f-431a-a0f8-1d8694f19d5f,17519,6,60,60,60,1.0000000577419996,60,pass,
83009b56-46bd-4b13-a18f-60d3433c417d.npz,83009b56-46bd-4b13-a18f-60d3433c417d,8225,6,60,60,60,0.999999962747097,60,pass,
83046569-82aa-4827-acca-2281d2b8df20.npz,83046569-82aa-4827-acca-2281d2b8df20,48532,6,60,60,60,1.0000000027939677,60,pass,
830d8ae6-e3ba-4d23-9aec-124c07797258.npz,830d8ae6-e3ba-4d23-9aec-124c07797258,124186,6,60,60,60,1.0000000391155481,60,pass,
830e3092-c72e-474e-b125-8379ab49561d.npz,830e3092-c72e-474e-b125-8379ab49561d,2268,6,60,60,60,1.0000000959262252,60,pass,
8310e233-6321-4347-a2f9-f62cc4ec6b12.npz,8310e233-6321-4347-a2f9-f62cc4ec6b12,36392,6,60,60,60,1.000000037252903,60,pass,
8311aa07-fa2a-428e-a52f-2653e8505de5.npz,8311aa07-fa2a-428e-a52f-2653e8505de5,77320,6,60,60,60,0.9999999906867743,60,pass,
83136ed7-4d62-4c3b-a5a1-99628fe6cc51.npz,83136ed7-4d62-4c3b-a5a1-99628fe6cc51,59777,6,60,60,60,1.0000000447034836,60,pass,
8319ce50-347f-4748-a665-a0c65edcc0b1.npz,8319ce50-347f-4748-a665-a0c65edcc0b1,113087,6,60,60,60,0.9999999385327101,60,pass,
831aec33-ec2e-4dd5-9a41-f77047b0d27e.npz,831aec33-ec2e-4dd5-9a41-f77047b0d27e,87255,6,60,60,60,0.9999999655410647,60,pass,
83294e3b-750a-454e-9102-fd0cd4018b1c.npz,83294e3b-750a-454e-9102-fd0cd4018b1c,192748,6,60,60,60,0.9999999434221536,60,pass,
8334409a-e6cc-430f-bce5-4dbd81f7360b.npz,8334409a-e6cc-430f-bce5-4dbd81f7360b,104245,6,60,60,60,0.9999999936626409,60,pass,
8338ff3b-3b89-48ee-89df-2ec86707376b.npz,8338ff3b-3b89-48ee-89df-2ec86707376b,61537,6,60,60,60,1.000000043772161,60,pass,
833c1b46-e069-456f-b569-6cfb287d2c7f.npz,833c1b46-e069-456f-b569-6cfb287d2c7f,56030,6,60,60,60,0.9999999944120646,60,pass,
8343a9cd-9785-47d3-b369-36188e1a0fc8.npz,8343a9cd-9785-47d3-b369-36188e1a0fc8,44464,6,60,60,60,1.0000000149011612,60,pass,
8343d75a-eee4-47ab-8b39-4b88249ca7e0.npz,8343d75a-eee4-47ab-8b39-4b88249ca7e0,1061,6,60,60,60,0.9999999745050445,60,pass,
8345d524-b772-4f7f-9b56-1c564d4a74c0.npz,8345d524-b772-4f7f-9b56-1c564d4a74c0,109466,6,60,60,60,1.0000000320342224,60,pass,
834eed42-79ea-47b9-a885-e7e006f79cc2.npz,834eed42-79ea-47b9-a885-e7e006f79cc2,90462,6,60,60,60,1.0000000027939677,60,pass,
835849d9-0793-4c10-8420-5667ec413313.npz,835849d9-0793-4c10-8420-5667ec413313,49112,6,60,60,60,1.000000074505806,60,pass,
835a8319-75cb-4af9-9f14-258495454d44.npz,835a8319-75cb-4af9-9f14-258495454d44,12549,6,60,60,60,0.9999999571591616,60,pass,
83601d54-4dfc-42e9-b285-acd684cb483c.npz,83601d54-4dfc-42e9-b285-acd684cb483c,26829,6,60,60,60,1.0000000037252903,60,pass,
83712b45-6324-4c05-9c76-53e2ba5f0e7e.npz,83712b45-6324-4c05-9c76-53e2ba5f0e7e,98374,6,60,60,60,1.0000000080326572,60,pass,
837a7f8c-0f57-4cbe-acf8-1e4c6336b32a.npz,837a7f8c-0f57-4cbe-acf8-1e4c6336b32a,123634,6,60,60,60,1.0000000377185643,60,pass,
