scenario_id,target_actor_id,num_modes,top1_mode,top1_probability,top1_min_distance,worst_case_mode,worst_case_probability,worst_case_min_distance,ground_truth_min_distance,multimodal_gap,unsafe_mode_count,unsafe_probability_mass,severity_weighted_risk,top1_event,worst_case_event,ground_truth_event,expected_distance_deficit_risk,mode_min_distances
cc72e13d-c0df-4808-98b3-6d1533078fc8,148194,6,1,0.4015164375305176,18.34891271847193,2,0.22431689500808716,18.312049082259257,18.312798153025437,0.03686363621267219,0,0.0,0.0,False,False,False,0.0,"[18.34986456124634, 18.34891271847193, 18.312049082259257, 18.334070282090003, 18.346299066228454, 18.34665466524557]"
cc7306cc-54e8-42be-96a9-86daa8a2950c,53680,6,1,0.32097387313842773,19.54444762001443,0,0.05746559426188469,19.532031715089555,19.497275846921312,0.01241590492487532,0,0.0,0.0,False,False,False,0.0,"[19.532031715089555, 19.54444762001443, 19.53877397037665, 19.544868231965737, 19.545085712236524, 19.549046109819255]"
cc7a5f60-9033-461b-bf02-b9ea28860052,10803,6,1,0.26454028487205505,10.828349976211628,0,0.005916473921388388,8.92005958272291,10.878804453993332,1.908290393488718,0,0.0,0.0,False,False,False,0.0,"[8.92005958272291, 10.828349976211628, 10.780171183500208, 10.911159433065915, 10.857243561314068, 10.953721583903176]"
cc84349b-7d14-4df9-98f3-0471ad645076,189179,6,3,0.3853663206100464,47.420849737375946,5,0.07747352868318558,47.41120107536978,47.40900140351989,0.009648662006163988,0,0.0,0.0,False,False,False,0.0,"[47.4189406566475, 47.42104841514291, 47.41886132423349, 47.420849737375946, 47.42519869853877, 47.41120107536978]"
cc862867-656b-48ce-bf51-8ae1c5adc302,8118,6,4,0.2534332871437073,13.486421508417415,5,0.12382785230875015,9.898520496864723,13.902917353974793,3.5879010115526917,0,0.0,0.0,False,False,False,0.0,"[17.311025624621877, 14.423428881389526, 15.464490836559678, 12.556118223793701, 13.486421508417415, 9.898520496864723]"
cc869c2f-f2be-4429-ba88-22c5ceec21cb,119397,6,0,0.4745838940143585,6.431235863094993,5,0.004479524679481983,0.7503468188437192,5.8190057762962875,5.680889044251273,2,0.06002610269933939,0.039832630404948735,False,True,False,0.013277543468316244,"[6.431235863094993, 6.10742149072444, 6.4041478964837255, 2.464318873989919, 5.066432132596011, 0.7503468188437192]"
cc90dbc2-84f4-4080-8bfa-46e9a0b46550,73020,6,2,0.45830053091049194,10.599771019543219,3,0.11233702301979065,10.586768454768407,10.534146695152993,0.013002564774811987,0,0.0,0.0,False,False,False,0.0,"[10.594562249630664, 10.599989436407371, 10.599771019543219, 10.586768454768407, 10.59972528314883, 10.60209839770244]"
cca480ae-976b-4918-8125-c17c6a18d11f,73398,6,4,0.41980019211769104,17.908071869643635,5,0.0010911131976172328,17.885059795436984,17.883084243036304,0.02301207420665108,0,0.0,0.0,False,False,False,0.0,"[17.917009887254096, 17.92552222611102, 17.916232936251905, 17.90396431287078, 17.908071869643635, 17.885059795436984]"
ccae7f57-f585-4d5e-814b-5b29303d23b8,53976,6,0,0.6344685554504395,5.514038095248128,1,0.29670411348342896,5.476378012885777,5.4821096698066665,0.03766008236235052,0,0.0,0.0,False,False,False,0.0,"[5.514038095248128, 5.476378012885777, 5.48027251000415, 5.500993644680045, 5.506488147927953, 5.489124791920403]"
ccbc6d75-33fb-4b1d-893f-b2d951192f09,20832,6,0,0.4147688150405884,25.680271005381638,0,0.4147688150405884,25.680271005381638,35.19287588437779,0.0,0,0.0,0.0,False,False,False,0.0,"[25.680271005381638, 31.09349411101036, 27.804627548784165, 34.151810877537905, 32.872875573577474, 35.830618059475604]"
ccc2d4c3-116d-4ae0-b219-24db1cdb1642,20049,6,3,0.5963426828384399,31.495530146086534,0,4.977333105671278e-07,31.48818273360904,31.491449358607145,0.007347412477493265,0,0.0,0.0,False,False,False,0.0,"[31.48818273360904, 31.492039792039286, 31.489772189436604, 31.495530146086534, 31.492959962464006, 31.498029841498084]"
ccc8f71b-5260-4ef5-852d-dfc4d5cd55a1,10599,6,2,0.33733201026916504,26.546123761195155,5,0.04447093978524208,15.228505260683676,17.607061232408306,11.317618500511479,0,0.0,0.0,False,False,False,0.0,"[36.87658672798278, 22.674781034688838, 26.546123761195155, 18.548365525832345, 20.6447187084973, 15.228505260683676]"
ccd947e0-eebe-4dec-ac91-ba002a680e0d,17602,6,4,0.2733423113822937,32.22002610387145,5,0.049953971058130264,32.20452003604465,32.21297824572523,0.015506067826798642,0,0.0,0.0,False,False,False,0.0,"[32.21467608248571, 32.21743720506085, 32.21829916125987, 32.218880094072226, 32.22002610387145, 32.20452003604465]"
cce1321a-3695-449d-a235-f9118e908d90,24839,6,0,0.5748497843742371,11.052918029003544,3,0.009952348656952381,11.047006385054289,11.048621715379655,0.005911643949255918,0,0.0,0.0,False,False,False,0.0,"[11.052918029003544, 11.050634079105214, 11.051640261087027, 11.047006385054289, 11.051236407229863, 11.049018740885213]"
cce6bb4a-6b25-4aca-96df-040da65c786f,11997,6,0,0.3937670886516571,12.44040236805901,4,0.19935761392116547,10.674847523411756,10.86637532888866,1.7655548446472533,0,0.0,0.0,False,False,False,0.0,"[12.44040236805901, 10.869454525562968, 11.426263310442376, 12.660212727372079, 10.674847523411756, 11.317107395678311]"
ccf8d4c4-c2f3-4d89-8778-0205499ae427,14421,6,0,0.4000552296638489,29.09892895696265,0,0.4000552296638489,29.09892895696265,32.94661165357595,0.0,0,0.0,0.0,False,False,False,0.0,"[29.09892895696265, 33.35852053161396, 31.745691472734226, 36.84342250605704, 34.94321118922418, 38.57532334511987]"
cd08908f-bcf1-431d-afcc-462ef16d65b5,198829,6,3,0.4399905502796173,70.12236678100182,0,8.345221431227401e-05,52.15481185048129,70.52807308433688,17.967554930520528,0,0.0,0.0,False,False,False,0.0,"[52.15481185048129, 63.03781570597313, 58.770281353388675, 70.12236678100182, 67.12733430908754, 73.17589928032503]"
cd0fdb39-cb53-476b-8b78-916b6c1373a0,51386,6,3,0.43614789843559265,6.930610827461508,0,0.0035651607904583216,6.902667743395158,6.85237255984143,0.027943084066349932,0,0.0,0.0,False,False,False,0.0,"[6.902667743395158, 6.92265763605102, 6.907768962785897, 6.930610827461508, 6.927598451281679, 6.926530292968772]"
cd13d107-1880-4801-a96c-06710cad38c9,59153,6,5,0.41340094804763794,4.526760073567958,0,8.450171299045905e-05,2.820144907233037,4.119557303077328,1.7066151663349212,1,8.450171299045905e-05,1.5198063428866284e-05,False,True,False,5.066021142955428e-06,"[2.820144907233037, 3.4917161888037715, 3.030731471436083, 4.16049236318843, 3.7255033131407935, 4.526760073567958]"
cd183279-f6ea-4320-8f8c-690bbee87af7,87424,6,2,0.25899478793144226,3.2918914127683068,0,0.17407093942165375,3.289729592660167,3.2882032115745665,0.0021618201081397004,0,0.0,0.0,False,False,False,0.0,"[3.289729592660167, 3.2914165331872063, 3.2918914127683068, 3.2917822106318693, 3.292386701556333, 3.2905139484124373]"
